model_id,item_id,label
meta/llama-3.1-70b-instruct-turbo,mmlu:9245,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9411,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9718,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9819,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9826,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10070,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10146,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10199,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10306,0
meta/llama-3.1-70b-instruct-turbo,mmlu:10307,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10354,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10606,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10671,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10895,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10935,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10968,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11082,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11135,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11777,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12051,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12124,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12293,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12539,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12586,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12592,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12687,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12810,1
meta/llama-3.1-70b-instruct-turbo,mmlu:13183,0
01-ai/yi-34b,mmlu:8,1
01-ai/yi-34b,mmlu:218,1
01-ai/yi-34b,mmlu:487,1
01-ai/yi-34b,mmlu:772,0
01-ai/yi-34b,mmlu:1175,1
01-ai/yi-34b,mmlu:1236,0
01-ai/yi-34b,mmlu:1237,1
01-ai/yi-34b,mmlu:1373,1
01-ai/yi-34b,mmlu:1586,1
01-ai/yi-34b,mmlu:1659,0
01-ai/yi-34b,mmlu:1769,1
01-ai/yi-34b,mmlu:2122,1
01-ai/yi-34b,mmlu:2183,0
01-ai/yi-34b,mmlu:2400,1
01-ai/yi-34b,mmlu:2859,1
01-ai/yi-34b,mmlu:2924,1
01-ai/yi-34b,mmlu:2974,1
01-ai/yi-34b,mmlu:3090,1
01-ai/yi-34b,mmlu:3116,0
01-ai/yi-34b,mmlu:3193,0
01-ai/yi-34b,mmlu:3208,0
01-ai/yi-34b,mmlu:3251,1
01-ai/yi-34b,mmlu:3295,0
01-ai/yi-34b,mmlu:3469,1
01-ai/yi-34b,mmlu:3571,1
01-ai/yi-34b,mmlu:3660,0
01-ai/yi-34b,mmlu:3691,0
01-ai/yi-34b,mmlu:3844,1
01-ai/yi-34b,mmlu:3853,1
01-ai/yi-34b,mmlu:3943,0
01-ai/yi-34b,mmlu:4190,1
01-ai/yi-34b,mmlu:4201,0
01-ai/yi-34b,mmlu:4215,1
01-ai/yi-34b,mmlu:4333,1
01-ai/yi-34b,mmlu:4367,0
01-ai/yi-34b,mmlu:4671,1
01-ai/yi-34b,mmlu:4688,1
01-ai/yi-34b,mmlu:4960,1
01-ai/yi-34b,mmlu:5337,1
01-ai/yi-34b,mmlu:5459,1
01-ai/yi-34b,mmlu:5491,0
01-ai/yi-34b,mmlu:5508,1
01-ai/yi-34b,mmlu:5612,1
01-ai/yi-34b,mmlu:5813,1
01-ai/yi-34b,mmlu:6105,1
01-ai/yi-34b,mmlu:6201,1
01-ai/yi-34b,mmlu:6208,1
01-ai/yi-34b,mmlu:6329,1
01-ai/yi-34b,mmlu:6425,1
01-ai/yi-34b,mmlu:6496,1
01-ai/yi-34b,mmlu:6611,1
01-ai/yi-34b,mmlu:6690,0
01-ai/yi-34b,mmlu:6734,1
01-ai/yi-34b,mmlu:6843,1
01-ai/yi-34b,mmlu:6851,1
01-ai/yi-34b,mmlu:6908,1
01-ai/yi-34b,mmlu:7050,1
01-ai/yi-34b,mmlu:7076,1
01-ai/yi-34b,mmlu:7224,0
01-ai/yi-34b,mmlu:7310,0
01-ai/yi-34b,mmlu:7481,1
01-ai/yi-34b,mmlu:7729,0
01-ai/yi-34b,mmlu:7781,0
01-ai/yi-34b,mmlu:7889,0
01-ai/yi-34b,mmlu:7895,1
01-ai/yi-34b,mmlu:8358,1
01-ai/yi-34b,mmlu:8394,0
01-ai/yi-34b,mmlu:8624,1
01-ai/yi-34b,mmlu:8686,1
01-ai/yi-34b,mmlu:8701,1
01-ai/yi-34b,mmlu:9022,1
01-ai/yi-34b,mmlu:9232,1
01-ai/yi-34b,mmlu:9245,1
01-ai/yi-34b,mmlu:9411,1
01-ai/yi-34b,mmlu:9718,1
01-ai/yi-34b,mmlu:9819,1
01-ai/yi-34b,mmlu:9826,1
01-ai/yi-34b,mmlu:10070,1
01-ai/yi-34b,mmlu:10146,1
01-ai/yi-34b,mmlu:10199,1
01-ai/yi-34b,mmlu:10306,0
01-ai/yi-34b,mmlu:10307,1
01-ai/yi-34b,mmlu:10354,1
01-ai/yi-34b,mmlu:10606,1
01-ai/yi-34b,mmlu:10671,1
01-ai/yi-34b,mmlu:10895,1
01-ai/yi-34b,mmlu:10935,0
01-ai/yi-34b,mmlu:10968,1
01-ai/yi-34b,mmlu:11082,1
01-ai/yi-34b,mmlu:11135,1
01-ai/yi-34b,mmlu:11777,1
01-ai/yi-34b,mmlu:12051,0
01-ai/yi-34b,mmlu:12124,1
01-ai/yi-34b,mmlu:12293,0
01-ai/yi-34b,mmlu:12539,1
01-ai/yi-34b,mmlu:12586,0
01-ai/yi-34b,mmlu:12592,0
01-ai/yi-34b,mmlu:12687,0
01-ai/yi-34b,mmlu:12810,1
01-ai/yi-34b,mmlu:13183,1
qwen/qwen1.5-32b,mmlu:8,1
qwen/qwen1.5-32b,mmlu:218,1
qwen/qwen1.5-32b,mmlu:487,1
qwen/qwen1.5-32b,mmlu:772,1
qwen/qwen1.5-32b,mmlu:1175,1
qwen/qwen1.5-32b,mmlu:1236,0
qwen/qwen1.5-32b,mmlu:1237,1
qwen/qwen1.5-32b,mmlu:1373,0
qwen/qwen1.5-32b,mmlu:1586,1
qwen/qwen1.5-32b,mmlu:1659,1
qwen/qwen1.5-32b,mmlu:1769,1
qwen/qwen1.5-32b,mmlu:2122,1
qwen/qwen1.5-32b,mmlu:2183,1
qwen/qwen1.5-32b,mmlu:2400,1
qwen/qwen1.5-32b,mmlu:2859,1
qwen/qwen1.5-32b,mmlu:2924,1
qwen/qwen1.5-32b,mmlu:2974,1
qwen/qwen1.5-32b,mmlu:3090,1
qwen/qwen1.5-32b,mmlu:3116,0
qwen/qwen1.5-32b,mmlu:3193,1
qwen/qwen1.5-32b,mmlu:3208,1
qwen/qwen1.5-32b,mmlu:3251,1
qwen/qwen1.5-32b,mmlu:3295,0
qwen/qwen1.5-32b,mmlu:3469,1
qwen/qwen1.5-32b,mmlu:3571,1
qwen/qwen1.5-32b,mmlu:3660,1
qwen/qwen1.5-32b,mmlu:3691,0
qwen/qwen1.5-32b,mmlu:3844,1
qwen/qwen1.5-32b,mmlu:3853,1
qwen/qwen1.5-32b,mmlu:3943,0
qwen/qwen1.5-32b,mmlu:4190,1
qwen/qwen1.5-32b,mmlu:4201,0
qwen/qwen1.5-32b,mmlu:4215,1
qwen/qwen1.5-32b,mmlu:4333,1
qwen/qwen1.5-32b,mmlu:4367,1
qwen/qwen1.5-32b,mmlu:4671,0
qwen/qwen1.5-32b,mmlu:4688,1
qwen/qwen1.5-32b,mmlu:4960,1
qwen/qwen1.5-32b,mmlu:5337,1
qwen/qwen1.5-32b,mmlu:5459,1
qwen/qwen1.5-32b,mmlu:5491,0
qwen/qwen1.5-32b,mmlu:5508,1
qwen/qwen1.5-32b,mmlu:5612,1
qwen/qwen1.5-32b,mmlu:5813,1
qwen/qwen1.5-32b,mmlu:6105,1
qwen/qwen1.5-32b,mmlu:6201,1
qwen/qwen1.5-32b,mmlu:6208,1
qwen/qwen1.5-32b,mmlu:6329,1
qwen/qwen1.5-32b,mmlu:6425,1
qwen/qwen1.5-32b,mmlu:6496,1
qwen/qwen1.5-32b,mmlu:6611,1
qwen/qwen1.5-32b,mmlu:6690,1
qwen/qwen1.5-32b,mmlu:6734,1
qwen/qwen1.5-32b,mmlu:6843,1
qwen/qwen1.5-32b,mmlu:6851,1
qwen/qwen1.5-32b,mmlu:6908,1
qwen/qwen1.5-32b,mmlu:7050,1
qwen/qwen1.5-32b,mmlu:7076,1
qwen/qwen1.5-32b,mmlu:7224,0
qwen/qwen1.5-32b,mmlu:7310,1
qwen/qwen1.5-32b,mmlu:7481,1
qwen/qwen1.5-32b,mmlu:7729,0
qwen/qwen1.5-32b,mmlu:7781,1
qwen/qwen1.5-32b,mmlu:7889,0
qwen/qwen1.5-32b,mmlu:7895,1
qwen/qwen1.5-32b,mmlu:8358,1
qwen/qwen1.5-32b,mmlu:8394,0
qwen/qwen1.5-32b,mmlu:8624,1
qwen/qwen1.5-32b,mmlu:8686,1
qwen/qwen1.5-32b,mmlu:8701,1
qwen/qwen1.5-32b,mmlu:9022,1
qwen/qwen1.5-32b,mmlu:9232,1
qwen/qwen1.5-32b,mmlu:9245,1
qwen/qwen1.5-32b,mmlu:9411,1
qwen/qwen1.5-32b,mmlu:9718,1
qwen/qwen1.5-32b,mmlu:9819,1
qwen/qwen1.5-32b,mmlu:9826,1
qwen/qwen1.5-32b,mmlu:10070,1
qwen/qwen1.5-32b,mmlu:10146,1
qwen/qwen1.5-32b,mmlu:10199,1
qwen/qwen1.5-32b,mmlu:10306,1
qwen/qwen1.5-32b,mmlu:10307,1
qwen/qwen1.5-32b,mmlu:10354,1
qwen/qwen1.5-32b,mmlu:10606,1
qwen/qwen1.5-32b,mmlu:10671,1
qwen/qwen1.5-32b,mmlu:10895,1
qwen/qwen1.5-32b,mmlu:10935,0
qwen/qwen1.5-32b,mmlu:10968,1
qwen/qwen1.5-32b,mmlu:11082,1
qwen/qwen1.5-32b,mmlu:11135,1
qwen/qwen1.5-32b,mmlu:11777,1
qwen/qwen1.5-32b,mmlu:12051,0
qwen/qwen1.5-32b,mmlu:12124,1
qwen/qwen1.5-32b,mmlu:12293,0
qwen/qwen1.5-32b,mmlu:12539,1
qwen/qwen1.5-32b,mmlu:12586,0
qwen/qwen1.5-32b,mmlu:12592,1
qwen/qwen1.5-32b,mmlu:12687,1
qwen/qwen1.5-32b,mmlu:12810,1
qwen/qwen1.5-32b,mmlu:13183,0
microsoft/phi-3-small-8k-instruct,mmlu:8,1
microsoft/phi-3-small-8k-instruct,mmlu:218,1
microsoft/phi-3-small-8k-instruct,mmlu:487,0
microsoft/phi-3-small-8k-instruct,mmlu:772,0
microsoft/phi-3-small-8k-instruct,mmlu:1175,1
microsoft/phi-3-small-8k-instruct,mmlu:1236,0
microsoft/phi-3-small-8k-instruct,mmlu:1237,0
microsoft/phi-3-small-8k-instruct,mmlu:1373,0
microsoft/phi-3-small-8k-instruct,mmlu:1586,1
microsoft/phi-3-small-8k-instruct,mmlu:1659,0
microsoft/phi-3-small-8k-instruct,mmlu:1769,1
microsoft/phi-3-small-8k-instruct,mmlu:2122,1
microsoft/phi-3-small-8k-instruct,mmlu:2183,1
microsoft/phi-3-small-8k-instruct,mmlu:2400,1
microsoft/phi-3-small-8k-instruct,mmlu:2859,1
microsoft/phi-3-small-8k-instruct,mmlu:2924,0
microsoft/phi-3-small-8k-instruct,mmlu:2974,1
microsoft/phi-3-small-8k-instruct,mmlu:3090,1
microsoft/phi-3-small-8k-instruct,mmlu:3116,1
microsoft/phi-3-small-8k-instruct,mmlu:3193,1
microsoft/phi-3-small-8k-instruct,mmlu:3208,1
microsoft/phi-3-small-8k-instruct,mmlu:3251,0
microsoft/phi-3-small-8k-instruct,mmlu:3295,0
microsoft/phi-3-small-8k-instruct,mmlu:3469,0
microsoft/phi-3-small-8k-instruct,mmlu:3571,1
microsoft/phi-3-small-8k-instruct,mmlu:3660,0
microsoft/phi-3-small-8k-instruct,mmlu:3691,1
microsoft/phi-3-small-8k-instruct,mmlu:3844,1
microsoft/phi-3-small-8k-instruct,mmlu:3853,1
microsoft/phi-3-small-8k-instruct,mmlu:3943,1
microsoft/phi-3-small-8k-instruct,mmlu:4190,1
microsoft/phi-3-small-8k-instruct,mmlu:4201,1
microsoft/phi-3-small-8k-instruct,mmlu:4215,1
microsoft/phi-3-small-8k-instruct,mmlu:4333,1
microsoft/phi-3-small-8k-instruct,mmlu:4367,0
microsoft/phi-3-small-8k-instruct,mmlu:4671,1
microsoft/phi-3-small-8k-instruct,mmlu:4688,1
microsoft/phi-3-small-8k-instruct,mmlu:4960,1
microsoft/phi-3-small-8k-instruct,mmlu:5337,1
microsoft/phi-3-small-8k-instruct,mmlu:5459,1
microsoft/phi-3-small-8k-instruct,mmlu:5491,0
microsoft/phi-3-small-8k-instruct,mmlu:5508,1
microsoft/phi-3-small-8k-instruct,mmlu:5612,1
microsoft/phi-3-small-8k-instruct,mmlu:5813,1
microsoft/phi-3-small-8k-instruct,mmlu:6105,1
microsoft/phi-3-small-8k-instruct,mmlu:6201,1
microsoft/phi-3-small-8k-instruct,mmlu:6208,1
microsoft/phi-3-small-8k-instruct,mmlu:6329,0
microsoft/phi-3-small-8k-instruct,mmlu:6425,0
microsoft/phi-3-small-8k-instruct,mmlu:6496,1
microsoft/phi-3-small-8k-instruct,mmlu:6611,1
microsoft/phi-3-small-8k-instruct,mmlu:6690,0
microsoft/phi-3-small-8k-instruct,mmlu:6734,1
microsoft/phi-3-small-8k-instruct,mmlu:6843,1
microsoft/phi-3-small-8k-instruct,mmlu:6851,1
microsoft/phi-3-small-8k-instruct,mmlu:6908,1
microsoft/phi-3-small-8k-instruct,mmlu:7050,1
microsoft/phi-3-small-8k-instruct,mmlu:7076,0
microsoft/phi-3-small-8k-instruct,mmlu:7224,0
microsoft/phi-3-small-8k-instruct,mmlu:7310,1
microsoft/phi-3-small-8k-instruct,mmlu:7481,1
microsoft/phi-3-small-8k-instruct,mmlu:7729,0
microsoft/phi-3-small-8k-instruct,mmlu:7781,1
microsoft/phi-3-small-8k-instruct,mmlu:7889,1
microsoft/phi-3-small-8k-instruct,mmlu:7895,0
microsoft/phi-3-small-8k-instruct,mmlu:8358,1
microsoft/phi-3-small-8k-instruct,mmlu:8394,0
microsoft/phi-3-small-8k-instruct,mmlu:8624,1
microsoft/phi-3-small-8k-instruct,mmlu:8686,1
microsoft/phi-3-small-8k-instruct,mmlu:8701,1
microsoft/phi-3-small-8k-instruct,mmlu:9022,1
microsoft/phi-3-small-8k-instruct,mmlu:9232,1
microsoft/phi-3-small-8k-instruct,mmlu:9245,0
microsoft/phi-3-small-8k-instruct,mmlu:9411,1
microsoft/phi-3-small-8k-instruct,mmlu:9718,1
microsoft/phi-3-small-8k-instruct,mmlu:9819,1
microsoft/phi-3-small-8k-instruct,mmlu:9826,1
microsoft/phi-3-small-8k-instruct,mmlu:10070,1
microsoft/phi-3-small-8k-instruct,mmlu:10146,1
microsoft/phi-3-small-8k-instruct,mmlu:10199,1
microsoft/phi-3-small-8k-instruct,mmlu:10306,0
microsoft/phi-3-small-8k-instruct,mmlu:10307,1
microsoft/phi-3-small-8k-instruct,mmlu:10354,1
microsoft/phi-3-small-8k-instruct,mmlu:10606,1
microsoft/phi-3-small-8k-instruct,mmlu:10671,1
microsoft/phi-3-small-8k-instruct,mmlu:10895,1
microsoft/phi-3-small-8k-instruct,mmlu:10935,1
microsoft/phi-3-small-8k-instruct,mmlu:10968,1
microsoft/phi-3-small-8k-instruct,mmlu:11082,1
microsoft/phi-3-small-8k-instruct,mmlu:11135,0
microsoft/phi-3-small-8k-instruct,mmlu:11777,1
microsoft/phi-3-small-8k-instruct,mmlu:12051,0
microsoft/phi-3-small-8k-instruct,mmlu:12124,1
microsoft/phi-3-small-8k-instruct,mmlu:12293,0
microsoft/phi-3-small-8k-instruct,mmlu:12539,1
microsoft/phi-3-small-8k-instruct,mmlu:12586,0
microsoft/phi-3-small-8k-instruct,mmlu:12592,0
microsoft/phi-3-small-8k-instruct,mmlu:12687,1
microsoft/phi-3-small-8k-instruct,mmlu:12810,1
microsoft/phi-3-small-8k-instruct,mmlu:13183,0
qwen/qwen1.5-110b-chat,mmlu:8,1
qwen/qwen1.5-110b-chat,mmlu:218,1
qwen/qwen1.5-110b-chat,mmlu:487,0
qwen/qwen1.5-110b-chat,mmlu:772,1
qwen/qwen1.5-110b-chat,mmlu:1175,1
qwen/qwen1.5-110b-chat,mmlu:1236,0
qwen/qwen1.5-110b-chat,mmlu:1237,1
qwen/qwen1.5-110b-chat,mmlu:1373,0
qwen/qwen1.5-110b-chat,mmlu:1586,1
qwen/qwen1.5-110b-chat,mmlu:1659,0
qwen/qwen1.5-110b-chat,mmlu:1769,1
qwen/qwen1.5-110b-chat,mmlu:2122,1
qwen/qwen1.5-110b-chat,mmlu:2183,1
qwen/qwen1.5-110b-chat,mmlu:2400,1
qwen/qwen1.5-110b-chat,mmlu:2859,1
qwen/qwen1.5-110b-chat,mmlu:2924,1
qwen/qwen1.5-110b-chat,mmlu:2974,1
qwen/qwen1.5-110b-chat,mmlu:3090,1
qwen/qwen1.5-110b-chat,mmlu:3116,0
qwen/qwen1.5-110b-chat,mmlu:3193,1
qwen/qwen1.5-110b-chat,mmlu:3208,0
qwen/qwen1.5-110b-chat,mmlu:3251,0
qwen/qwen1.5-110b-chat,mmlu:3295,0
qwen/qwen1.5-110b-chat,mmlu:3469,0
qwen/qwen1.5-110b-chat,mmlu:3571,1
qwen/qwen1.5-110b-chat,mmlu:3660,0
qwen/qwen1.5-110b-chat,mmlu:3691,1
qwen/qwen1.5-110b-chat,mmlu:3844,1
qwen/qwen1.5-110b-chat,mmlu:3853,1
qwen/qwen1.5-110b-chat,mmlu:3943,0
qwen/qwen1.5-110b-chat,mmlu:4190,1
qwen/qwen1.5-110b-chat,mmlu:4201,0
qwen/qwen1.5-110b-chat,mmlu:4215,1
qwen/qwen1.5-110b-chat,mmlu:4333,1
qwen/qwen1.5-110b-chat,mmlu:4367,0
qwen/qwen1.5-110b-chat,mmlu:4671,1
qwen/qwen1.5-110b-chat,mmlu:4688,1
qwen/qwen1.5-110b-chat,mmlu:4960,1
qwen/qwen1.5-110b-chat,mmlu:5337,1
qwen/qwen1.5-110b-chat,mmlu:5459,1
qwen/qwen1.5-110b-chat,mmlu:5491,0
qwen/qwen1.5-110b-chat,mmlu:5508,1
qwen/qwen1.5-110b-chat,mmlu:5612,1
qwen/qwen1.5-110b-chat,mmlu:5813,1
qwen/qwen1.5-110b-chat,mmlu:6105,1
qwen/qwen1.5-110b-chat,mmlu:6201,1
qwen/qwen1.5-110b-chat,mmlu:6208,1
qwen/qwen1.5-110b-chat,mmlu:6329,0
qwen/qwen1.5-110b-chat,mmlu:6425,1
qwen/qwen1.5-110b-chat,mmlu:6496,1
qwen/qwen1.5-110b-chat,mmlu:6611,1
qwen/qwen1.5-110b-chat,mmlu:6690,0
qwen/qwen1.5-110b-chat,mmlu:6734,1
qwen/qwen1.5-110b-chat,mmlu:6843,1
qwen/qwen1.5-110b-chat,mmlu:6851,1
qwen/qwen1.5-110b-chat,mmlu:6908,1
qwen/qwen1.5-110b-chat,mmlu:7050,1
qwen/qwen1.5-110b-chat,mmlu:7076,1
qwen/qwen1.5-110b-chat,mmlu:7224,0
qwen/qwen1.5-110b-chat,mmlu:7310,0
qwen/qwen1.5-110b-chat,mmlu:7481,1
qwen/qwen1.5-110b-chat,mmlu:7729,1
qwen/qwen1.5-110b-chat,mmlu:7781,0
qwen/qwen1.5-110b-chat,mmlu:7889,1
qwen/qwen1.5-110b-chat,mmlu:7895,1
qwen/qwen1.5-110b-chat,mmlu:8358,1
qwen/qwen1.5-110b-chat,mmlu:8394,0
qwen/qwen1.5-110b-chat,mmlu:8624,1
qwen/qwen1.5-110b-chat,mmlu:8686,1
qwen/qwen1.5-110b-chat,mmlu:8701,1
qwen/qwen1.5-110b-chat,mmlu:9022,1
qwen/qwen1.5-110b-chat,mmlu:9232,1
qwen/qwen1.5-110b-chat,mmlu:9245,0
qwen/qwen1.5-110b-chat,mmlu:9411,1
qwen/qwen1.5-110b-chat,mmlu:9718,1
qwen/qwen1.5-110b-chat,mmlu:9819,1
qwen/qwen1.5-110b-chat,mmlu:9826,1
qwen/qwen1.5-110b-chat,mmlu:10070,1
qwen/qwen1.5-110b-chat,mmlu:10146,1
qwen/qwen1.5-110b-chat,mmlu:10199,1
qwen/qwen1.5-110b-chat,mmlu:10306,1
qwen/qwen1.5-110b-chat,mmlu:10307,1
qwen/qwen1.5-110b-chat,mmlu:10354,0
qwen/qwen1.5-110b-chat,mmlu:10606,1
qwen/qwen1.5-110b-chat,mmlu:10671,1
qwen/qwen1.5-110b-chat,mmlu:10895,1
qwen/qwen1.5-110b-chat,mmlu:10935,1
qwen/qwen1.5-110b-chat,mmlu:10968,1
qwen/qwen1.5-110b-chat,mmlu:11082,1
qwen/qwen1.5-110b-chat,mmlu:11135,0
qwen/qwen1.5-110b-chat,mmlu:11777,1
qwen/qwen1.5-110b-chat,mmlu:12051,0
qwen/qwen1.5-110b-chat,mmlu:12124,1
qwen/qwen1.5-110b-chat,mmlu:12293,0
qwen/qwen1.5-110b-chat,mmlu:12539,1
qwen/qwen1.5-110b-chat,mmlu:12586,0
qwen/qwen1.5-110b-chat,mmlu:12592,0
qwen/qwen1.5-110b-chat,mmlu:12687,0
qwen/qwen1.5-110b-chat,mmlu:12810,1
qwen/qwen1.5-110b-chat,mmlu:13183,0
google/gemma-2-27b,mmlu:8,1
google/gemma-2-27b,mmlu:218,1
google/gemma-2-27b,mmlu:487,0
google/gemma-2-27b,mmlu:772,1
google/gemma-2-27b,mmlu:1175,1
google/gemma-2-27b,mmlu:1236,0
google/gemma-2-27b,mmlu:1237,0
google/gemma-2-27b,mmlu:1373,1
google/gemma-2-27b,mmlu:1586,1
google/gemma-2-27b,mmlu:1659,0
google/gemma-2-27b,mmlu:1769,1
google/gemma-2-27b,mmlu:2122,1
google/gemma-2-27b,mmlu:2183,0
google/gemma-2-27b,mmlu:2400,1
google/gemma-2-27b,mmlu:2859,1
google/gemma-2-27b,mmlu:2924,1
google/gemma-2-27b,mmlu:2974,1
google/gemma-2-27b,mmlu:3090,1
google/gemma-2-27b,mmlu:3116,0
google/gemma-2-27b,mmlu:3193,1
google/gemma-2-27b,mmlu:3208,1
google/gemma-2-27b,mmlu:3251,0
google/gemma-2-27b,mmlu:3295,1
google/gemma-2-27b,mmlu:3469,1
google/gemma-2-27b,mmlu:3571,0
google/gemma-2-27b,mmlu:3660,1
google/gemma-2-27b,mmlu:3691,0
google/gemma-2-27b,mmlu:3844,1
google/gemma-2-27b,mmlu:3853,1
google/gemma-2-27b,mmlu:3943,0
google/gemma-2-27b,mmlu:4190,0
google/gemma-2-27b,mmlu:4201,0
google/gemma-2-27b,mmlu:4215,1
google/gemma-2-27b,mmlu:4333,1
google/gemma-2-27b,mmlu:4367,1
google/gemma-2-27b,mmlu:4671,1
google/gemma-2-27b,mmlu:4688,0
google/gemma-2-27b,mmlu:4960,1
google/gemma-2-27b,mmlu:5337,1
google/gemma-2-27b,mmlu:5459,1
google/gemma-2-27b,mmlu:5491,0
google/gemma-2-27b,mmlu:5508,1
google/gemma-2-27b,mmlu:5612,1
google/gemma-2-27b,mmlu:5813,1
google/gemma-2-27b,mmlu:6105,1
google/gemma-2-27b,mmlu:6201,1
google/gemma-2-27b,mmlu:6208,1
google/gemma-2-27b,mmlu:6329,1
google/gemma-2-27b,mmlu:6425,1
google/gemma-2-27b,mmlu:6496,1
google/gemma-2-27b,mmlu:6611,1
google/gemma-2-27b,mmlu:6690,1
google/gemma-2-27b,mmlu:6734,1
google/gemma-2-27b,mmlu:6843,1
google/gemma-2-27b,mmlu:6851,1
google/gemma-2-27b,mmlu:6908,1
google/gemma-2-27b,mmlu:7050,1
google/gemma-2-27b,mmlu:7076,1
google/gemma-2-27b,mmlu:7224,0
google/gemma-2-27b,mmlu:7310,0
google/gemma-2-27b,mmlu:7481,1
google/gemma-2-27b,mmlu:7729,1
google/gemma-2-27b,mmlu:7781,1
google/gemma-2-27b,mmlu:7889,0
google/gemma-2-27b,mmlu:7895,1
google/gemma-2-27b,mmlu:8358,1
google/gemma-2-27b,mmlu:8394,0
google/gemma-2-27b,mmlu:8624,1
google/gemma-2-27b,mmlu:8686,1
google/gemma-2-27b,mmlu:8701,1
google/gemma-2-27b,mmlu:9022,1
google/gemma-2-27b,mmlu:9232,1
google/gemma-2-27b,mmlu:9245,1
google/gemma-2-27b,mmlu:9411,1
google/gemma-2-27b,mmlu:9718,1
google/gemma-2-27b,mmlu:9819,1
google/gemma-2-27b,mmlu:9826,1
google/gemma-2-27b,mmlu:10070,1
google/gemma-2-27b,mmlu:10146,1
google/gemma-2-27b,mmlu:10199,1
google/gemma-2-27b,mmlu:10306,0
google/gemma-2-27b,mmlu:10307,1
google/gemma-2-27b,mmlu:10354,1
google/gemma-2-27b,mmlu:10606,1
google/gemma-2-27b,mmlu:10671,0
google/gemma-2-27b,mmlu:10895,1
google/gemma-2-27b,mmlu:10935,1
google/gemma-2-27b,mmlu:10968,1
google/gemma-2-27b,mmlu:11082,1
google/gemma-2-27b,mmlu:11135,0
google/gemma-2-27b,mmlu:11777,1
google/gemma-2-27b,mmlu:12051,1
google/gemma-2-27b,mmlu:12124,1
google/gemma-2-27b,mmlu:12293,0
google/gemma-2-27b,mmlu:12539,1
google/gemma-2-27b,mmlu:12586,0
google/gemma-2-27b,mmlu:12592,0
google/gemma-2-27b,mmlu:12687,1
google/gemma-2-27b,mmlu:12810,1
google/gemma-2-27b,mmlu:13183,0
google/gemini-1.5-flash-001,mmlu:8,0
google/gemini-1.5-flash-001,mmlu:218,1
google/gemini-1.5-flash-001,mmlu:487,1
google/gemini-1.5-flash-001,mmlu:772,1
google/gemini-1.5-flash-001,mmlu:1175,1
google/gemini-1.5-flash-001,mmlu:1236,1
google/gemini-1.5-flash-001,mmlu:1237,1
google/gemini-1.5-flash-001,mmlu:1373,1
google/gemini-1.5-flash-001,mmlu:1586,1
google/gemini-1.5-flash-001,mmlu:1659,0
google/gemini-1.5-flash-001,mmlu:1769,1
google/gemini-1.5-flash-001,mmlu:2122,1
google/gemini-1.5-flash-001,mmlu:2183,1
google/gemini-1.5-flash-001,mmlu:2400,1
google/gemini-1.5-flash-001,mmlu:2859,1
google/gemini-1.5-flash-001,mmlu:2924,0
google/gemini-1.5-flash-001,mmlu:2974,1
google/gemini-1.5-flash-001,mmlu:3090,1
google/gemini-1.5-flash-001,mmlu:3116,0
google/gemini-1.5-flash-001,mmlu:3193,1
google/gemini-1.5-flash-001,mmlu:3208,1
google/gemini-1.5-flash-001,mmlu:3251,1
google/gemini-1.5-flash-001,mmlu:3295,0
google/gemini-1.5-flash-001,mmlu:3469,1
google/gemini-1.5-flash-001,mmlu:3571,0
google/gemini-1.5-flash-001,mmlu:3660,1
google/gemini-1.5-flash-001,mmlu:3691,1
google/gemini-1.5-flash-001,mmlu:3844,1
google/gemini-1.5-flash-001,mmlu:3853,1
google/gemini-1.5-flash-001,mmlu:3943,1
google/gemini-1.5-flash-001,mmlu:4190,1
google/gemini-1.5-flash-001,mmlu:4201,0
google/gemini-1.5-flash-001,mmlu:4215,1
google/gemini-1.5-flash-001,mmlu:4333,1
google/gemini-1.5-flash-001,mmlu:4367,0
google/gemini-1.5-flash-001,mmlu:4671,0
google/gemini-1.5-flash-001,mmlu:4688,1
