model_id,item_id,response
meta/llama-3.1-70b-instruct-turbo,mmlu:8889,1
meta/llama-3.1-70b-instruct-turbo,mmlu:8890,1
meta/llama-3.1-70b-instruct-turbo,mmlu:8908,0
meta/llama-3.1-70b-instruct-turbo,mmlu:8965,1
meta/llama-3.1-70b-instruct-turbo,mmlu:8970,1
meta/llama-3.1-70b-instruct-turbo,mmlu:8978,1
meta/llama-3.1-70b-instruct-turbo,mmlu:8992,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9019,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9053,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9090,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9107,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9136,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9142,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9169,0
meta/llama-3.1-70b-instruct-turbo,mmlu:9197,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9205,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9306,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9316,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9341,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9404,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9441,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9443,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9469,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9473,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9515,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9537,0
meta/llama-3.1-70b-instruct-turbo,mmlu:9593,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9613,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9635,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9646,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9697,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9703,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9709,0
meta/llama-3.1-70b-instruct-turbo,mmlu:9713,0
meta/llama-3.1-70b-instruct-turbo,mmlu:9728,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9782,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9809,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9898,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9919,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9934,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9946,1
meta/llama-3.1-70b-instruct-turbo,mmlu:9972,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10031,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10100,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10141,0
meta/llama-3.1-70b-instruct-turbo,mmlu:10166,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10190,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10216,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10228,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10288,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10292,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10332,0
meta/llama-3.1-70b-instruct-turbo,mmlu:10366,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10370,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10398,0
meta/llama-3.1-70b-instruct-turbo,mmlu:10464,0
meta/llama-3.1-70b-instruct-turbo,mmlu:10550,0
meta/llama-3.1-70b-instruct-turbo,mmlu:10581,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10610,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10619,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10668,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10711,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10728,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10730,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10736,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10803,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10842,1
meta/llama-3.1-70b-instruct-turbo,mmlu:10932,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11004,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11013,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11049,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11076,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11077,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11079,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11095,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11266,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11267,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11269,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11282,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11321,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11339,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11409,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11457,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11469,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11489,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11536,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11562,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11580,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11591,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11602,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11634,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11655,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11658,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11675,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11685,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11717,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11763,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11877,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11940,0
meta/llama-3.1-70b-instruct-turbo,mmlu:11973,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11975,1
meta/llama-3.1-70b-instruct-turbo,mmlu:11987,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12004,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12058,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12089,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12096,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12121,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12123,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12146,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12158,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12170,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12226,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12257,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12281,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12313,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12372,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12380,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12430,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12442,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12476,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12500,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12532,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12537,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12551,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12569,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12580,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12654,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12703,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12723,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12780,0
meta/llama-3.1-70b-instruct-turbo,mmlu:12793,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12805,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12813,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12816,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12826,1
meta/llama-3.1-70b-instruct-turbo,mmlu:12889,1
meta/llama-3.1-70b-instruct-turbo,mmlu:13020,1
meta/llama-3.1-70b-instruct-turbo,mmlu:13023,1
meta/llama-3.1-70b-instruct-turbo,mmlu:13062,1
meta/llama-3.1-70b-instruct-turbo,mmlu:13080,0
meta/llama-3.1-70b-instruct-turbo,mmlu:13150,1
01-ai/yi-34b,mmlu:35,1
01-ai/yi-34b,mmlu:47,1
01-ai/yi-34b,mmlu:63,1
01-ai/yi-34b,mmlu:70,1
01-ai/yi-34b,mmlu:99,0
01-ai/yi-34b,mmlu:168,1
01-ai/yi-34b,mmlu:181,1
01-ai/yi-34b,mmlu:304,1
01-ai/yi-34b,mmlu:311,1
01-ai/yi-34b,mmlu:353,1
01-ai/yi-34b,mmlu:360,1
01-ai/yi-34b,mmlu:379,1
01-ai/yi-34b,mmlu:385,1
01-ai/yi-34b,mmlu:399,1
01-ai/yi-34b,mmlu:410,1
01-ai/yi-34b,mmlu:450,1
01-ai/yi-34b,mmlu:455,1
01-ai/yi-34b,mmlu:457,1
01-ai/yi-34b,mmlu:518,1
01-ai/yi-34b,mmlu:533,0
01-ai/yi-34b,mmlu:542,1
01-ai/yi-34b,mmlu:624,1
01-ai/yi-34b,mmlu:704,1
01-ai/yi-34b,mmlu:720,1
01-ai/yi-34b,mmlu:811,1
01-ai/yi-34b,mmlu:937,1
01-ai/yi-34b,mmlu:978,1
01-ai/yi-34b,mmlu:993,1
01-ai/yi-34b,mmlu:1002,0
01-ai/yi-34b,mmlu:1010,0
01-ai/yi-34b,mmlu:1022,0
01-ai/yi-34b,mmlu:1061,1
01-ai/yi-34b,mmlu:1078,1
01-ai/yi-34b,mmlu:1086,1
01-ai/yi-34b,mmlu:1107,1
01-ai/yi-34b,mmlu:1142,1
01-ai/yi-34b,mmlu:1346,0
01-ai/yi-34b,mmlu:1351,1
01-ai/yi-34b,mmlu:1355,1
01-ai/yi-34b,mmlu:1385,0
01-ai/yi-34b,mmlu:1418,1
01-ai/yi-34b,mmlu:1430,1
01-ai/yi-34b,mmlu:1491,1
01-ai/yi-34b,mmlu:1493,1
01-ai/yi-34b,mmlu:1508,0
01-ai/yi-34b,mmlu:1562,1
01-ai/yi-34b,mmlu:1611,1
01-ai/yi-34b,mmlu:1626,0
01-ai/yi-34b,mmlu:1684,1
01-ai/yi-34b,mmlu:1705,1
01-ai/yi-34b,mmlu:1795,0
01-ai/yi-34b,mmlu:1807,0
01-ai/yi-34b,mmlu:1880,1
01-ai/yi-34b,mmlu:1957,1
01-ai/yi-34b,mmlu:1983,1
01-ai/yi-34b,mmlu:2021,1
01-ai/yi-34b,mmlu:2057,1
01-ai/yi-34b,mmlu:2095,1
01-ai/yi-34b,mmlu:2145,0
01-ai/yi-34b,mmlu:2227,1
01-ai/yi-34b,mmlu:2236,1
01-ai/yi-34b,mmlu:2238,0
01-ai/yi-34b,mmlu:2254,1
01-ai/yi-34b,mmlu:2264,1
01-ai/yi-34b,mmlu:2271,1
01-ai/yi-34b,mmlu:2301,1
01-ai/yi-34b,mmlu:2319,1
01-ai/yi-34b,mmlu:2320,0
01-ai/yi-34b,mmlu:2344,1
01-ai/yi-34b,mmlu:2407,1
01-ai/yi-34b,mmlu:2417,1
01-ai/yi-34b,mmlu:2459,1
01-ai/yi-34b,mmlu:2478,0
01-ai/yi-34b,mmlu:2495,1
01-ai/yi-34b,mmlu:2611,0
01-ai/yi-34b,mmlu:2631,1
01-ai/yi-34b,mmlu:2673,1
01-ai/yi-34b,mmlu:2677,1
01-ai/yi-34b,mmlu:2701,1
01-ai/yi-34b,mmlu:2769,1
01-ai/yi-34b,mmlu:2777,1
01-ai/yi-34b,mmlu:2874,1
01-ai/yi-34b,mmlu:2899,1
01-ai/yi-34b,mmlu:2900,1
01-ai/yi-34b,mmlu:2968,1
01-ai/yi-34b,mmlu:2991,1
01-ai/yi-34b,mmlu:2992,1
01-ai/yi-34b,mmlu:2993,1
01-ai/yi-34b,mmlu:3016,1
01-ai/yi-34b,mmlu:3063,0
01-ai/yi-34b,mmlu:3079,0
01-ai/yi-34b,mmlu:3166,0
01-ai/yi-34b,mmlu:3290,1
01-ai/yi-34b,mmlu:3334,1
01-ai/yi-34b,mmlu:3341,0
01-ai/yi-34b,mmlu:3366,1
01-ai/yi-34b,mmlu:3386,1
01-ai/yi-34b,mmlu:3393,0
01-ai/yi-34b,mmlu:3413,1
01-ai/yi-34b,mmlu:3445,1
01-ai/yi-34b,mmlu:3576,0
01-ai/yi-34b,mmlu:3599,0
01-ai/yi-34b,mmlu:3623,1
01-ai/yi-34b,mmlu:3693,0
01-ai/yi-34b,mmlu:3694,0
01-ai/yi-34b,mmlu:3706,0
01-ai/yi-34b,mmlu:3724,1
01-ai/yi-34b,mmlu:3751,1
01-ai/yi-34b,mmlu:3827,1
01-ai/yi-34b,mmlu:3846,1
01-ai/yi-34b,mmlu:3852,0
01-ai/yi-34b,mmlu:3889,0
01-ai/yi-34b,mmlu:3912,1
01-ai/yi-34b,mmlu:3941,0
01-ai/yi-34b,mmlu:4004,1
01-ai/yi-34b,mmlu:4010,1
01-ai/yi-34b,mmlu:4026,1
01-ai/yi-34b,mmlu:4043,1
01-ai/yi-34b,mmlu:4110,1
01-ai/yi-34b,mmlu:4118,1
01-ai/yi-34b,mmlu:4125,1
01-ai/yi-34b,mmlu:4194,1
01-ai/yi-34b,mmlu:4217,1
01-ai/yi-34b,mmlu:4297,1
01-ai/yi-34b,mmlu:4337,0
01-ai/yi-34b,mmlu:4342,1
01-ai/yi-34b,mmlu:4374,1
01-ai/yi-34b,mmlu:4382,1
01-ai/yi-34b,mmlu:4385,1
01-ai/yi-34b,mmlu:4401,0
01-ai/yi-34b,mmlu:4417,1
01-ai/yi-34b,mmlu:4454,1
01-ai/yi-34b,mmlu:4602,1
01-ai/yi-34b,mmlu:4609,0
01-ai/yi-34b,mmlu:4639,1
01-ai/yi-34b,mmlu:4640,1
01-ai/yi-34b,mmlu:4691,1
01-ai/yi-34b,mmlu:4696,0
01-ai/yi-34b,mmlu:4705,1
01-ai/yi-34b,mmlu:4750,1
01-ai/yi-34b,mmlu:4786,1
01-ai/yi-34b,mmlu:4830,1
01-ai/yi-34b,mmlu:4838,0
01-ai/yi-34b,mmlu:4842,1
01-ai/yi-34b,mmlu:4847,0
01-ai/yi-34b,mmlu:4896,1
01-ai/yi-34b,mmlu:4965,0
01-ai/yi-34b,mmlu:4983,0
01-ai/yi-34b,mmlu:5008,0
01-ai/yi-34b,mmlu:5045,0
01-ai/yi-34b,mmlu:5061,1
01-ai/yi-34b,mmlu:5113,0
01-ai/yi-34b,mmlu:5125,1
01-ai/yi-34b,mmlu:5151,1
01-ai/yi-34b,mmlu:5206,1
01-ai/yi-34b,mmlu:5220,1
01-ai/yi-34b,mmlu:5270,1
01-ai/yi-34b,mmlu:5277,1
01-ai/yi-34b,mmlu:5278,1
01-ai/yi-34b,mmlu:5359,1
01-ai/yi-34b,mmlu:5372,1
01-ai/yi-34b,mmlu:5414,0
01-ai/yi-34b,mmlu:5424,1
01-ai/yi-34b,mmlu:5507,1
01-ai/yi-34b,mmlu:5547,0
01-ai/yi-34b,mmlu:5609,0
01-ai/yi-34b,mmlu:5620,0
01-ai/yi-34b,mmlu:5653,1
01-ai/yi-34b,mmlu:5688,1
01-ai/yi-34b,mmlu:5702,0
01-ai/yi-34b,mmlu:5781,1
01-ai/yi-34b,mmlu:5792,0
01-ai/yi-34b,mmlu:5803,0
01-ai/yi-34b,mmlu:5821,1
01-ai/yi-34b,mmlu:5862,1
01-ai/yi-34b,mmlu:5903,1
01-ai/yi-34b,mmlu:5905,1
01-ai/yi-34b,mmlu:5931,1
01-ai/yi-34b,mmlu:5933,0
01-ai/yi-34b,mmlu:5936,1
01-ai/yi-34b,mmlu:5948,1
01-ai/yi-34b,mmlu:6006,1
01-ai/yi-34b,mmlu:6041,1
01-ai/yi-34b,mmlu:6104,1
01-ai/yi-34b,mmlu:6216,1
01-ai/yi-34b,mmlu:6237,0
01-ai/yi-34b,mmlu:6323,0
01-ai/yi-34b,mmlu:6350,1
01-ai/yi-34b,mmlu:6366,1
01-ai/yi-34b,mmlu:6454,1
01-ai/yi-34b,mmlu:6462,1
01-ai/yi-34b,mmlu:6647,0
01-ai/yi-34b,mmlu:6654,1
01-ai/yi-34b,mmlu:6703,0
01-ai/yi-34b,mmlu:6730,0
01-ai/yi-34b,mmlu:6743,1
01-ai/yi-34b,mmlu:6790,0
01-ai/yi-34b,mmlu:6802,0
01-ai/yi-34b,mmlu:6817,1
01-ai/yi-34b,mmlu:6827,1
01-ai/yi-34b,mmlu:6834,1
01-ai/yi-34b,mmlu:6856,0
01-ai/yi-34b,mmlu:6860,1
01-ai/yi-34b,mmlu:6862,0
01-ai/yi-34b,mmlu:6896,1
01-ai/yi-34b,mmlu:6923,1
01-ai/yi-34b,mmlu:6959,1
01-ai/yi-34b,mmlu:7220,1
01-ai/yi-34b,mmlu:7292,1
01-ai/yi-34b,mmlu:7293,1
01-ai/yi-34b,mmlu:7377,0
01-ai/yi-34b,mmlu:7386,0
01-ai/yi-34b,mmlu:7403,0
01-ai/yi-34b,mmlu:7440,1
01-ai/yi-34b,mmlu:7572,1
01-ai/yi-34b,mmlu:7573,1
01-ai/yi-34b,mmlu:7596,1
01-ai/yi-34b,mmlu:7645,0
01-ai/yi-34b,mmlu:7696,0
01-ai/yi-34b,mmlu:7719,0
01-ai/yi-34b,mmlu:7732,0
01-ai/yi-34b,mmlu:7733,0
01-ai/yi-34b,mmlu:7753,0
01-ai/yi-34b,mmlu:7796,0
01-ai/yi-34b,mmlu:7799,1
01-ai/yi-34b,mmlu:7821,1
01-ai/yi-34b,mmlu:7828,1
01-ai/yi-34b,mmlu:7837,1
01-ai/yi-34b,mmlu:7853,0
01-ai/yi-34b,mmlu:7868,1
01-ai/yi-34b,mmlu:7897,1
01-ai/yi-34b,mmlu:7940,1
01-ai/yi-34b,mmlu:7968,1
01-ai/yi-34b,mmlu:7989,0
01-ai/yi-34b,mmlu:8011,1
01-ai/yi-34b,mmlu:8029,1
01-ai/yi-34b,mmlu:8129,1
01-ai/yi-34b,mmlu:8153,1
01-ai/yi-34b,mmlu:8287,1
01-ai/yi-34b,mmlu:8288,1
01-ai/yi-34b,mmlu:8297,1
01-ai/yi-34b,mmlu:8390,1
01-ai/yi-34b,mmlu:8430,1
01-ai/yi-34b,mmlu:8451,1
01-ai/yi-34b,mmlu:8456,0
01-ai/yi-34b,mmlu:8500,1
01-ai/yi-34b,mmlu:8511,0
01-ai/yi-34b,mmlu:8514,1
01-ai/yi-34b,mmlu:8515,1
01-ai/yi-34b,mmlu:8532,1
01-ai/yi-34b,mmlu:8545,1
01-ai/yi-34b,mmlu:8581,1
01-ai/yi-34b,mmlu:8631,1
01-ai/yi-34b,mmlu:8651,1
01-ai/yi-34b,mmlu:8753,1
01-ai/yi-34b,mmlu:8771,1
01-ai/yi-34b,mmlu:8791,1
01-ai/yi-34b,mmlu:8805,1
01-ai/yi-34b,mmlu:8828,1
01-ai/yi-34b,mmlu:8889,1
01-ai/yi-34b,mmlu:8890,1
01-ai/yi-34b,mmlu:8908,1
01-ai/yi-34b,mmlu:8965,1
01-ai/yi-34b,mmlu:8970,1
01-ai/yi-34b,mmlu:8978,1
01-ai/yi-34b,mmlu:8992,1
01-ai/yi-34b,mmlu:9019,1
01-ai/yi-34b,mmlu:9053,1
01-ai/yi-34b,mmlu:9090,1
01-ai/yi-34b,mmlu:9107,1
01-ai/yi-34b,mmlu:9136,1
01-ai/yi-34b,mmlu:9142,0
01-ai/yi-34b,mmlu:9169,0
01-ai/yi-34b,mmlu:9197,1
01-ai/yi-34b,mmlu:9205,1
01-ai/yi-34b,mmlu:9306,1
01-ai/yi-34b,mmlu:9316,0
01-ai/yi-34b,mmlu:9341,1
01-ai/yi-34b,mmlu:9404,1
01-ai/yi-34b,mmlu:9441,1
01-ai/yi-34b,mmlu:9443,1
01-ai/yi-34b,mmlu:9469,1
01-ai/yi-34b,mmlu:9473,1
01-ai/yi-34b,mmlu:9515,0
01-ai/yi-34b,mmlu:9537,0
01-ai/yi-34b,mmlu:9593,1
01-ai/yi-34b,mmlu:9613,1
01-ai/yi-34b,mmlu:9635,1
01-ai/yi-34b,mmlu:9646,1
01-ai/yi-34b,mmlu:9697,1
01-ai/yi-34b,mmlu:9703,1
01-ai/yi-34b,mmlu:9709,0
01-ai/yi-34b,mmlu:9713,0
01-ai/yi-34b,mmlu:9728,1
01-ai/yi-34b,mmlu:9782,1
01-ai/yi-34b,mmlu:9809,1
01-ai/yi-34b,mmlu:9898,1
01-ai/yi-34b,mmlu:9919,1
01-ai/yi-34b,mmlu:9934,1
01-ai/yi-34b,mmlu:9946,1
01-ai/yi-34b,mmlu:9972,1
01-ai/yi-34b,mmlu:10031,1
01-ai/yi-34b,mmlu:10100,1
01-ai/yi-34b,mmlu:10141,1
01-ai/yi-34b,mmlu:10166,1
01-ai/yi-34b,mmlu:10190,1
01-ai/yi-34b,mmlu:10216,1
01-ai/yi-34b,mmlu:10228,1
01-ai/yi-34b,mmlu:10288,1
01-ai/yi-34b,mmlu:10292,1
01-ai/yi-34b,mmlu:10332,0
01-ai/yi-34b,mmlu:10366,1
01-ai/yi-34b,mmlu:10370,1
01-ai/yi-34b,mmlu:10398,0
01-ai/yi-34b,mmlu:10464,1
01-ai/yi-34b,mmlu:10550,0
01-ai/yi-34b,mmlu:10581,1
01-ai/yi-34b,mmlu:10610,1
01-ai/yi-34b,mmlu:10619,0
01-ai/yi-34b,mmlu:10668,1
01-ai/yi-34b,mmlu:10711,1
01-ai/yi-34b,mmlu:10728,0
01-ai/yi-34b,mmlu:10730,1
01-ai/yi-34b,mmlu:10736,1
01-ai/yi-34b,mmlu:10803,0
01-ai/yi-34b,mmlu:10842,0
01-ai/yi-34b,mmlu:10932,0
01-ai/yi-34b,mmlu:11004,1
01-ai/yi-34b,mmlu:11013,1
01-ai/yi-34b,mmlu:11049,1
01-ai/yi-34b,mmlu:11076,1
01-ai/yi-34b,mmlu:11077,1
01-ai/yi-34b,mmlu:11079,1
01-ai/yi-34b,mmlu:11095,1
01-ai/yi-34b,mmlu:11266,1
01-ai/yi-34b,mmlu:11267,1
01-ai/yi-34b,mmlu:11269,1
01-ai/yi-34b,mmlu:11282,1
01-ai/yi-34b,mmlu:11321,1
01-ai/yi-34b,mmlu:11339,1
01-ai/yi-34b,mmlu:11409,1
01-ai/yi-34b,mmlu:11457,1
01-ai/yi-34b,mmlu:11469,1
01-ai/yi-34b,mmlu:11489,1
01-ai/yi-34b,mmlu:11536,0
01-ai/yi-34b,mmlu:11562,1
01-ai/yi-34b,mmlu:11580,1
01-ai/yi-34b,mmlu:11591,1
01-ai/yi-34b,mmlu:11602,1
01-ai/yi-34b,mmlu:11634,1
01-ai/yi-34b,mmlu:11655,1
01-ai/yi-34b,mmlu:11658,1
01-ai/yi-34b,mmlu:11675,0
01-ai/yi-34b,mmlu:11685,1
01-ai/yi-34b,mmlu:11717,1
01-ai/yi-34b,mmlu:11763,1
01-ai/yi-34b,mmlu:11877,1
01-ai/yi-34b,mmlu:11940,1
01-ai/yi-34b,mmlu:11973,1
01-ai/yi-34b,mmlu:11975,1
01-ai/yi-34b,mmlu:11987,1
01-ai/yi-34b,mmlu:12004,1
01-ai/yi-34b,mmlu:12058,1
01-ai/yi-34b,mmlu:12089,1
01-ai/yi-34b,mmlu:12096,1
01-ai/yi-34b,mmlu:12121,1
01-ai/yi-34b,mmlu:12123,1
01-ai/yi-34b,mmlu:12146,1
01-ai/yi-34b,mmlu:12158,1
01-ai/yi-34b,mmlu:12170,1
01-ai/yi-34b,mmlu:12226,0
01-ai/yi-34b,mmlu:12257,1
01-ai/yi-34b,mmlu:12281,1
01-ai/yi-34b,mmlu:12313,0
01-ai/yi-34b,mmlu:12372,1
01-ai/yi-34b,mmlu:12380,1
01-ai/yi-34b,mmlu:12430,1
01-ai/yi-34b,mmlu:12442,1
01-ai/yi-34b,mmlu:12476,0
01-ai/yi-34b,mmlu:12500,1
01-ai/yi-34b,mmlu:12532,1
01-ai/yi-34b,mmlu:12537,1
01-ai/yi-34b,mmlu:12551,1
01-ai/yi-34b,mmlu:12569,1
01-ai/yi-34b,mmlu:12580,1
01-ai/yi-34b,mmlu:12654,1
01-ai/yi-34b,mmlu:12703,1
01-ai/yi-34b,mmlu:12723,1
01-ai/yi-34b,mmlu:12780,1
01-ai/yi-34b,mmlu:12793,1
01-ai/yi-34b,mmlu:12805,1
01-ai/yi-34b,mmlu:12813,0
01-ai/yi-34b,mmlu:12816,1
01-ai/yi-34b,mmlu:12826,1
01-ai/yi-34b,mmlu:12889,1
01-ai/yi-34b,mmlu:13020,1
01-ai/yi-34b,mmlu:13023,1
01-ai/yi-34b,mmlu:13062,1
01-ai/yi-34b,mmlu:13080,0
01-ai/yi-34b,mmlu:13150,1
qwen/qwen1.5-32b,mmlu:35,1
qwen/qwen1.5-32b,mmlu:47,1
qwen/qwen1.5-32b,mmlu:63,1
qwen/qwen1.5-32b,mmlu:70,1
qwen/qwen1.5-32b,mmlu:99,0
qwen/qwen1.5-32b,mmlu:168,1
qwen/qwen1.5-32b,mmlu:181,1
qwen/qwen1.5-32b,mmlu:304,1
qwen/qwen1.5-32b,mmlu:311,1
qwen/qwen1.5-32b,mmlu:353,1
qwen/qwen1.5-32b,mmlu:360,1
qwen/qwen1.5-32b,mmlu:379,1
qwen/qwen1.5-32b,mmlu:385,1
qwen/qwen1.5-32b,mmlu:399,1
qwen/qwen1.5-32b,mmlu:410,1
qwen/qwen1.5-32b,mmlu:450,1
qwen/qwen1.5-32b,mmlu:455,0
qwen/qwen1.5-32b,mmlu:457,1
qwen/qwen1.5-32b,mmlu:518,1
qwen/qwen1.5-32b,mmlu:533,0
qwen/qwen1.5-32b,mmlu:542,1
qwen/qwen1.5-32b,mmlu:624,1
qwen/qwen1.5-32b,mmlu:704,0
qwen/qwen1.5-32b,mmlu:720,1
qwen/qwen1.5-32b,mmlu:811,0
qwen/qwen1.5-32b,mmlu:937,1
qwen/qwen1.5-32b,mmlu:978,1
qwen/qwen1.5-32b,mmlu:993,0
qwen/qwen1.5-32b,mmlu:1002,0
qwen/qwen1.5-32b,mmlu:1010,1
qwen/qwen1.5-32b,mmlu:1022,0
qwen/qwen1.5-32b,mmlu:1061,0
qwen/qwen1.5-32b,mmlu:1078,0
qwen/qwen1.5-32b,mmlu:1086,1
qwen/qwen1.5-32b,mmlu:1107,1
qwen/qwen1.5-32b,mmlu:1142,1
qwen/qwen1.5-32b,mmlu:1346,1
qwen/qwen1.5-32b,mmlu:1351,1
qwen/qwen1.5-32b,mmlu:1355,1
qwen/qwen1.5-32b,mmlu:1385,0
qwen/qwen1.5-32b,mmlu:1418,1
qwen/qwen1.5-32b,mmlu:1430,1
qwen/qwen1.5-32b,mmlu:1491,1
qwen/qwen1.5-32b,mmlu:1493,1
qwen/qwen1.5-32b,mmlu:1508,0
qwen/qwen1.5-32b,mmlu:1562,1
qwen/qwen1.5-32b,mmlu:1611,0
qwen/qwen1.5-32b,mmlu:1626,1
qwen/qwen1.5-32b,mmlu:1684,1
qwen/qwen1.5-32b,mmlu:1705,0
qwen/qwen1.5-32b,mmlu:1795,0
qwen/qwen1.5-32b,mmlu:1807,0
qwen/qwen1.5-32b,mmlu:1880,1
